AADFYear,CP,Estimation_method,Estimation_method_detailed,ONS GOR Name,ONS LA Name,Road,RCat,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,A-Junction,B-Junction,LenNet,LenNet_miles,FdPC,Fd2WMV,FdCar,FdBUS,FdLGV,FdHGVR2,FdHGVR3,FdHGVR4,FdHGVA3,FdHGVA5,FdHGVA6,FdHGV,FdAll_MV
2000,28437,Estimated,Estimated using previous year's AADF on this link,South East,Portsmouth,A2047,PA,465520,104120,50.8329156,-1.070987239,A288,A3,0.2,0.12,468,565,29129,958,4068,519,68,28,120,59,99,893,35613
"2000,28439,Counted,Manual count,East of England,Hertfordshire,A4147,PA,506000,208800,51.7678544,-0.465285578,A4146,""Aycliffe Drive, Hemel Hempstead"",1.6,0.99,55,218,16792,102,1888,252,24,19,8,18,10,331,19331"
2000,28440,Estimated,Estimated using previous year's AADF on this link,East of England,Hertfordshire,M25,TM,512500,203110,51.71544878,-0.372967599,21A,21,1,0.62,0,569,71308,266,11739,5342,327,222,1567,6438,1915,15811,99693
2000,28443,Estimated,Estimated using previous year's AADF on this link,South East,Kent,A296,PA,555500,173360,51.43790012,0.235854137,A296,A282(T),0.2,0.12,52,232,23169,198,3957,734,71,50,102,109,70,1136,28692
2000,28444,Estimated,Estimated using previous year's AADF on this link,North West,Lancashire,A682,PA,384300,433000,53.79307319,-2.239807244,A671,A679,0.6,0.37,89,66,21033,776,1096,263,22,16,18,27,31,377,23348
2000,28445,Estimated,Estimated using previous year's AADF on this link,North West,Lancashire,A56,TA,379000,421960,53.69365877,-2.319505914,A680,A681,0.6,0.37,21,102,31311,55,3796,2460,360,341,358,656,473,4648,39912
2000,28446,Estimated,Estimated using previous year's AADF on this link,North West,Wigan,A49,PA,355512,412000,53.60266517,-2.673764749,Pepper Lane,LA Boundary,1,0.62,54,147,8900,142,1250,276,31,31,44,31,29,442,10881
2000,28447,Estimated,Estimated using previous year's AADF on this link,East Midlands,Leicestershire,A512,PA,453000,319700,52.77230048,-1.215839633,A6004,A5125,1,0.62,247,90,11836,168,920,175,17,9,20,8,4,233,13247
2000,28451,Estimated,Estimated using previous year's AADF on this link,East of England,Norfolk,A140,TA,614625,278822,52.36539714,1.150954887,LA Boundary,A1066,0.2,0.12,1,92,9406,51,1820,518,69,96,203,419,172,1477,12846
2000,28452,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,North Yorkshire,A659,PA,448470,443230,53.88300582,-1.264125769,A162,A659 Kirkgate,0.3,0.19,126,85,9392,153,1074,181,32,47,30,45,40,375,11079
2000,28455,Estimated,Estimated using previous year's AADF on this link,North East,Northumberland,A192,PA,426000,578800,55.10293947,-1.594054712,A1171,A189,2.1,1.3,51,83,7250,74,835,219,18,46,20,40,25,368,8610
2000,28456,Estimated,Estimated using previous year's AADF on this link,East Midlands,Nottinghamshire,A6009,PA,454200,361200,53.14519768,-1.191125161,A60,A617,0.5,0.31,34,198,17332,116,2433,538,42,89,50,83,64,866,20945
2000,28457,Estimated,Estimated using previous year's AADF on this link,South East,Oxfordshire,A4260,PA,447170,217350,51.85275838,-1.316562879,A4095,A4095,0.2,0.12,35,247,11921,106,2106,363,61,28,67,44,22,585,14965
2000,28458,Estimated,Estimated using previous year's AADF on this link,South East,Oxfordshire,A4130,PA,476200,182660,51.53771039,-0.902722439,A4130 Thames Side,A4155,0.2,0.12,62,145,11437,107,1494,253,28,38,26,21,13,379,13562
2000,28459,Estimated,Estimated using previous year's AADF on this link,West Midlands,Telford and Wrekin,A5223,PA,365000,313096,52.71438376,-2.519540588,A442,A518,3.5,2.17,23,80,10118,113,856,238,43,29,32,27,14,383,11550
2000,28461,Estimated,Estimated using previous year's AADF on this link,South West,Somerset,A359,PA,368300,134660,51.11035254,-2.454203439,Cole Rd,High St,0.7,0.43,13,39,2729,33,427,95,11,4,20,5,1,136,3364
2000,28462,Estimated,Estimated using previous year's AADF on this link,West Midlands,Staffordshire,A34,TA,398150,310303,52.69041148,-2.028807078,A5190,B5012,0.3,0.19,44,205,22304,717,2529,450,70,169,28,27,14,758,26513
2000,28463,Counted,Manual count,West Midlands,Staffordshire,A521,PA,395035,341447,52.97035755,-2.075377504,A50(T),A521 Cheadle Rd,1.9,1.18,32,87,8291,148,993,198,13,33,15,35,11,305,9824
2000,28464,Counted,Manual count,West Midlands,Wolverhampton,A4150,PA,391870,298700,52.58604485,-2.121428353,A454,A4124,0.6,0.37,56,169,31072,482,4143,639,121,41,89,150,155,1195,37061
2000,28465,Counted,Manual count,West Midlands,Birmingham,A45,PA,410000,284900,52.46195742,-1.854247095,A4540,A4040,4.8,2.98,67,369,27978,290,4393,655,152,144,127,181,160,1419,34449
2000,28466,Estimated,Estimated using previous year's AADF on this link,West Midlands,Worcestershire,A441,PA,403500,274000,52.36404478,-1.950024853,M42,B4120,0.9,0.56,7,94,19659,58,2341,507,53,39,312,171,88,1170,23322
2000,28467,Estimated,Estimated using previous year's AADF on this link,North West,Blackburn with Darwen,A679,PA,370400,428000,53.74752661,-2.450322469,A677,B6236,0.3,0.19,48,115,10816,573,1809,305,55,33,16,27,30,466,13779
2000,28468,Estimated,Estimated using previous year's AADF on this link,East of England,Suffolk,A1156,PA,616835,244240,52.05409969,1.161230739,Waterworks Street,Grimnade Street,0.2,0.12,223,395,10174,201,1426,129,21,28,20,30,18,246,12442
2000,28469,Estimated,Estimated using previous year's AADF on this link,South East,Milton Keynes,A422,PA,490000,245700,52.1023256,-0.687439453,A509,LA Boundary,7,4.35,11,62,9353,72,891,307,22,63,19,64,48,523,10901
2000,28470,Counted,Manual count,North West,St. Helens,A570,PA,349330,397000,53.46728935,-2.764743071,A570 Dentons Green Lane,A580,1.1,0.68,43,131,11260,242,1562,308,61,87,42,93,26,617,13812
2000,28471,Counted,Manual count,South West,Poole,A3049,PA,401650,93200,50.73841067,-1.977982483,A35 Fleet's Corner,Old Wareham Road (roundabout),2,1.24,118,739,43192,283,6098,1014,141,65,110,192,93,1615,51927
2000,28472,Counted,Manual count,East of England,Luton,A505,PA,511055,221450,51.88056637,-0.388007577,Kimpton Rd roundabout,Eaton Green Rd roundabout,1.1,0.68,71,225,19662,112,2167,535,62,107,114,168,96,1082,23248
2000,28474,Counted,Manual count,London,Redbridge,A1008,PA,540325,188000,51.57341205,0.023498826,A114,A12,0.9,0.56,52,117,9743,506,1277,185,16,25,16,4,1,247,11890
2000,28476,Estimated,Estimated using previous year's AADF on this link,West Midlands,Birmingham,A41,PA,411575,283690,52.4510488,-1.831107774,A4040 Stockfield,A4040 Acocks Green,0.1,0.06,58,139,13277,452,1549,222,25,19,16,13,22,317,15734
2000,28477,Counted,Manual count,London,Westminster,A4,PA,529730,180540,51.50890731,-0.132043377,Piccadilly Circus,Pall Mall East,0.4,0.25,977,2077,20940,2580,3312,1027,50,39,6,12,6,1140,30049
2000,28478,Counted,Manual count,East of England,Essex,A1060,PA,570700,206600,51.73212372,0.470484081,A1099,B1007,0.3,0.19,154,645,45472,638,3870,577,85,64,67,42,6,841,51466
2000,28479,Counted,Manual count,Yorkshire and The Humber,Barnsley,A633,PA,441000,402450,53.51713498,-1.383137024,A6195,B6096,1.5,0.93,38,65,9630,203,1578,323,57,27,47,81,37,572,12048
2000,28482,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A320,PA,499785,150900,51.24855408,-0.571686226,A25,A3,0.1,0.06,235,607,28320,287,4632,1269,107,76,71,93,106,1722,35568
2000,28484,Estimated,Estimated using previous year's AADF on this link,South East,West Sussex,A283,PA,497650,121695,50.98638801,-0.610165006,A272 SPLIT SOUTH,A272 SPLIT NORTH,0.2,0.12,37,82,6459,65,1043,129,2,0,24,6,8,169,7818
2000,28486,Estimated,Estimated using previous year's AADF on this link,North West,Manchester,A34,PA,384110,397940,53.4779439,-2.240887643,A5103,Mosley St,0.2,0.12,253,275,16468,678,1505,162,18,0,4,2,4,190,19116
2000,28487,Counted,Manual count,North West,Wigan,A577,PA,366640,403240,53.52475961,-2.504671013,A579,A577 Mealhouse Lane,0.8,0.5,113,174,14011,324,2049,533,23,39,50,52,22,719,17277
2000,28488,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A562,PA,338000,388830,53.39264862,-2.933780417,B5173,B5175,1.6,0.99,152,104,15503,1150,1426,315,14,12,7,14,15,377,18560
2000,28489,Estimated,Estimated using previous year's AADF on this link,North West,Sefton,A565,PA,337020,420000,53.67266079,-2.95479756,A5267,A565T,2,1.24,82,90,9371,213,1220,135,28,47,26,29,30,295,11189
2000,28490,Estimated,Estimated using previous year's AADF on this link,North West,Sefton,A5147,PA,337410,402380,53.51435618,-2.945352565,A59,A5147 Westway,0.5,0.31,130,68,9459,256,906,147,13,9,6,7,15,197,10886
2000,28491,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Barnsley,A61,PA,434975,400265,53.49793023,-1.474240165,M1,A6135/A6195,0.3,0.19,9,156,15563,137,3387,693,110,229,122,231,230,1615,20858
2000,28493,Estimated,Estimated using previous year's AADF on this link,North East,Sunderland,A1290,PA,430000,557690,54.91302346,-1.533572381,A182,A195,2.3,1.43,37,50,6525,235,685,124,29,3,2,1,2,161,7656
2000,28494,Estimated,Estimated using previous year's AADF on this link,West Midlands,Dudley,A457,PA,391890,293620,52.54037692,-2.121007152,A459,A459,0.3,0.19,64,82,16926,373,1943,248,21,15,11,25,18,338,19662
2000,28495,Counted,Manual count,Yorkshire and The Humber,Leeds,A661,PA,440000,448375,53.92996579,-1.39229791,B1224,LA Boundary,1.9,1.18,43,48,14755,153,1324,152,63,76,45,48,17,401,16681
2000,28496,Estimated,Estimated using previous year's AADF on this link,London,Brent,A404,PA,521350,183710,51.53925689,-0.25164194,A407,A404 split,0.3,0.19,133,465,18801,789,2960,829,55,92,52,49,62,1139,24154
2000,28497,Estimated,Estimated using previous year's AADF on this link,London,Barnet,A5,PA,521330,188930,51.58617424,-0.250130225,LA Boundary,A4006,0.3,0.19,145,450,20025,333,3242,586,60,25,33,34,19,757,24807
2000,28498,Estimated,Estimated using previous year's AADF on this link,London,Camden,A503,PA,528950,183920,51.53946072,-0.142040461,Kentish Town Rd,Bayham St,0.1,0.06,220,688,9821,385,2227,295,16,21,19,7,5,363,13484
2000,28499,Estimated,Estimated using previous year's AADF on this link,London,Croydon,A212,PA,533004,164742,51.36617739,-0.090823423,A2039 Park Hill Rd,A212 Park Lane,0.5,0.31,71,293,20212,160,1662,601,41,72,35,32,11,792,23119
2000,28502,Estimated,Estimated from nearby links,London,Haringey,A10,TA,533685,188957,51.58362409,-0.07189278,A503,A504,0.1,0.06,435,1202,40213,1142,6436,1630,92,131,121,107,78,2159,51152
2000,28504,Estimated,Estimated using previous year's AADF on this link,London,Islington,A501,TA,530770,183050,51.53122411,-0.116135549,King's Cross Rd,Penton Rise,0.4,0.25,264,1233,13146,892,3223,419,29,33,37,50,56,624,19118
2000,28505,Counted,Manual count,London,Kensington and Chelsea,A4,PA,525223,178765,51.49397118,-0.197581443,A3220,A3220,0.4,0.25,216,2149,73238,1321,6190,1141,91,166,75,48,30,1551,84449
2000,28506,Estimated,Estimated from nearby links,London,Lambeth,A202,PA,531200,177560,51.48178822,-0.111980557,A23,A3,0.1,0.06,1286,1941,26166,1186,4407,867,49,27,25,44,24,1036,34736
2000,28507,Estimated,Estimated from nearby links,London,Lambeth,A3,PA,531200,177630,51.48241728,-0.111954576,Clapham Rd,Brixton Rd,0.1,0.06,1710,1902,34580,818,4093,794,57,31,30,25,18,955,42348
2000,28509,Estimated,Estimated using previous year's AADF on this link,London,Southwark,A100,PA,533342,179336,51.49724768,-0.080481847,A2205/A2206,B202,0.2,0.12,693,1532,18795,633,3772,1102,44,13,14,15,8,1196,25928
2000,28510,Counted,Manual count,London,Southwark,A200,PA,533653,179808,51.50141588,-0.075825688,A200 Jamaica St,A100,0.3,0.19,667,1367,11986,385,502,382,60,26,23,10,9,510,14750
2000,28511,Estimated,Estimated using previous year's AADF on this link,London,Sutton,A24,PA,523432,165004,51.37069106,-0.228158204,LA Boundary,A2043,0.7,0.43,196,466,16185,112,2291,407,19,23,14,10,7,480,19534
2000,28512,Estimated,Estimated using previous year's AADF on this link,London,Kensington and Chelsea,A3031,PA,527370,177590,51.48293245,-0.16709477,LA Boundary,A3212,0.1,0.06,392,629,11805,55,1900,219,4,2,1,0,0,226,14615
2000,28513,Estimated,Estimated using previous year's AADF on this link,London,Westminster,A302,PA,529060,179150,51.49656904,-0.142200387,Wilton Rd/Vauxhall Bridge Rd,Bressenden Place,0.1,0.06,355,914,19922,1229,3734,1021,119,45,36,33,40,1294,27093
2000,28514,Estimated,Estimated from nearby links,London,Westminster,A5204,PA,528114,181216,51.51535073,-0.155070702,A41,A41,0.2,0.12,802,807,8719,0,231,773,474,12,3,4,0,1266,11023
2000,28515,Estimated,Estimated using previous year's AADF on this link,London,Bexley,A221,PA,547370,174240,51.44797876,0.119338826,A221 Penhill Rd roundabout,A2,0.3,0.19,79,223,31966,222,2746,552,42,24,24,6,13,661,35818
2000,28516,Estimated,Estimated using previous year's AADF on this link,London,Greenwich,A2209,PA,537370,177570,51.48041462,-0.023178096,LA Boundary,A200,0.1,0.06,172,330,12931,308,1631,592,132,403,62,155,271,1615,16815
2000,28517,Counted,Manual count,London,Lewisham,A2,PA,536590,177030,51.47575079,-0.03461207,A2 Lewisham Way,A2 Amersham Rd,0.2,0.12,383,970,23552,1208,2852,1057,92,120,73,103,57,1502,30084
2000,28519,Estimated,Estimated using previous year's AADF on this link,East of England,Hertfordshire,A1,TM,521497,206562,51.74459683,-0.241596525,2,3,1.4,0.87,0,746,45927,190,8052,1754,171,147,461,868,621,4022,58937
2000,28520,Counted,Manual count,South East,Surrey,A31,PA,481405,145000,51.19842902,-0.83630388,LA Boundary,A325,2,1.24,22,243,18709,87,2593,486,37,36,53,152,74,838,22470
2000,28521,Counted,Manual count,London,Tower Hamlets,A100,PA,533740,180500,51.50761389,-0.074310867,LA Boundary,A1210/A1211,0.5,0.31,463,1223,37564,962,5359,1473,38,10,9,11,0,1541,46649
2000,28523,Estimated,Estimated using previous year's AADF on this link,London,Richmond upon Thames,A314,PA,513003,174076,51.45439909,-0.375025783,LA Boundary,A3063,1.5,0.93,317,150,17393,317,1993,75,37,31,15,7,13,178,20031
2000,28524,Estimated,Estimated using previous year's AADF on this link,South West,Wiltshire,A36,TA,383000,149000,51.23992369,-2.244903978,LA Boundary,A36 spur,2.3,1.43,10,152,9296,98,1137,426,130,136,148,260,144,1244,11927
2000,28525,Counted,Manual count,South West,Devon,A396,PA,293540,125000,51.01449427,-3.519021366,B3227,LA Boundary,6.9,4.29,9,11,916,26,161,22,4,2,3,1,0,32,1146
2000,28526,Counted,Manual count,West Midlands,Warwickshire,M6,TM,435000,284770,52.45976402,-1.486318922,LA Boundary,3,1,0.62,0,237,64418,489,10930,4500,474,390,2228,5514,3295,16401,92475
2000,28527,Estimated,Estimated from nearby links,North West,Warrington,A572,PA,355210,395000,53.44984786,-2.675890353,LA Boundary,LA Boundary,1.3,0.81,43,57,10653,528,1431,233,24,33,12,28,20,350,13019
2000,28528,Counted,Manual count,East Midlands,Derbyshire,A38,PA,445544,356437,53.10319453,-1.321202367,M1,LA Boundary,1.4,0.87,15,243,26268,68,3866,1969,232,189,370,495,303,3558,34003
2000,28529,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Kirklees,A635,PA,425000,407700,53.56532366,-1.624012453,A636,LA Boundary,3.8,2.36,9,16,2269,34,355,50,3,69,3,4,0,129,2803
2000,28530,Counted,Manual count,North East,Durham,A1052,PA,431000,550940,54.85230706,-1.518697498,A183,B1284 Lumley New Rd,1.7,1.06,47,46,8677,197,1340,271,47,50,22,15,24,429,10689
2000,28532,Counted,Manual count,London,Haringey,A105,PA,531730,189000,51.58447044,-0.100076747,LA Boundary,West Green Rd,1.7,1.06,435,500,20832,601,2258,511,27,32,18,10,11,609,24800
2000,28533,Estimated,Estimated using previous year's AADF on this link,London,Ealing,A4127,PA,515400,185350,51.55524313,-0.33685804,A4090,LA Boundary,0.3,0.19,92,258,23373,345,2159,432,31,33,14,13,9,532,26667
2000,28534,Counted,Manual count,London,Richmond upon Thames,A307,PA,517870,172000,51.4347495,-0.305701757,LA Boundary,A308,3.4,2.11,290,375,13690,277,1866,548,17,16,11,6,7,605,16813
2000,28535,Estimated,Estimated using previous year's AADF on this link,London,Hackney,A104,PA,533500,184780,51.54613218,-0.07614637,LA Boundary,A10 Kingsland High St,0.1,0.06,731,1186,14488,840,3307,588,84,156,28,26,74,956,20777
2000,28536,Estimated,Estimated using previous year's AADF on this link,South East,Surrey,A309,PA,515389,168470,51.4035327,-0.342525433,A3050,LA Boundary,0.1,0.06,149,411,23425,258,2495,339,88,231,56,37,36,787,27376
2000,28539,Estimated,Estimated using previous year's AADF on this link,London,Richmond upon Thames,A310,PA,516103,174435,51.45699911,-0.330312248,A316,LA Boundary,0.2,0.12,250,441,18581,226,2304,408,84,173,9,12,12,698,22250
2000,28542,Counted,Dependent on a neighbouring counted link,London,Sutton,A217,PA,526133,166658,51.38496287,-0.18878948,B278,LA Boundary,0.9,0.56,165,317,16515,391,2225,437,60,70,19,21,16,623,20071
2000,28544,Estimated,Estimated using previous year's AADF on this link,London,Lambeth,A3,PA,529455,175278,51.46168215,-0.137931141,A24,A2217,0.1,0.06,600,1570,28624,1708,5139,656,38,14,46,30,29,813,37854
2000,28545,Estimated,Estimated using previous year's AADF on this link,South West,North Somerset,A38,PA,344700,159400,51.33099469,-2.795119676,LA Boundary,A368,1.1,0.68,22,141,10493,57,1443,359,62,52,69,71,38,651,12785
2000,28547,Estimated,Estimated using previous year's AADF on this link,East of England,Suffolk,A137,PA,615166,244342,52.05566534,1.136991368,Chancery Road,A1214 London Road/A1071 Handford Road,1,0.62,169,226,11080,241,1582,330,56,105,55,93,50,689,13818
2000,28549,Counted,Manual count,West Midlands,Worcestershire,A456,TA,392000,281190,52.42863373,-2.119082483,Monument Lane,LA Boundary,2.5,1.55,71,322,24548,123,2600,536,87,59,97,167,76,1022,28615
2000,28552,Estimated,Estimated using previous year's AADF on this link,West Midlands,Warwickshire,A38,TA,415270,297780,52.57762559,-1.776096149,LA Boundary,A453,1.9,1.18,4,180,15591,61,2365,504,95,165,109,270,297,1440,19637
2000,28553,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Bradford,A6035,PA,406000,440670,53.86221738,-1.910253753,A629,A6035 Cavendish St,0.9,0.56,19,143,13060,119,1742,364,34,32,53,60,26,569,15633
2000,28554,Estimated,Estimated using previous year's AADF on this link,London,Richmond upon Thames,A311,PA,514110,169590,51.41385767,-0.360544562,A308,A3008,0.3,0.19,122,261,10366,333,1678,233,35,32,50,29,17,396,13034
2000,28555,Estimated,Estimated using previous year's AADF on this link,North West,Lancashire,A6,PA,356378,425005,53.71962139,-2.66251013,M6/M55,B6258,0.6,0.37,67,296,30789,285,4445,984,242,216,191,360,283,2276,38091
2000,28556,Counted,Manual count,North West,Lancashire,M61,TM,358440,425400,53.72334021,-2.631318651,9,M6,2.7,1.68,0,74,46248,176,5273,2316,344,370,499,1206,863,5598,57369
2000,28557,Counted,Manual count,East Midlands,Northamptonshire,A5123,PA,474966,260017,52.23325664,-0.903726177,A45,A5123,2.4,1.49,179,185,24132,117,2718,389,52,12,40,34,42,569,27721
2000,28559,Estimated,Estimated from nearby links,West Midlands,Worcestershire,A38,TA,386470,241430,52.07107113,-2.198805257,A4104,A4104,0.1,0.06,58,140,8509,50,1075,277,63,54,26,54,46,520,10294
2000,28560,Estimated,Estimated from nearby links,East of England,Suffolk,A12,TA,654770,292750,52.47317121,1.749939032,Pier Terrace/A146 Belvedere Road,Waveney Road,0.2,0.12,412,453,14593,281,1943,222,26,14,30,64,45,401,17671
2000,28561,Estimated,Estimated using previous year's AADF on this link,South East,Buckinghamshire,A413,PA,496740,196960,51.66310591,-0.602716683,A355,A404,0.8,0.5,7,120,19397,159,2219,493,37,16,33,40,48,667,22562
2000,28563,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A580,PA,335338,390953,53.41140874,-2.974239524,A57,A57,0.3,0.19,69,424,36210,133,4553,1010,79,88,36,83,86,1382,42702
2000,28564,Estimated,Estimated using previous year's AADF on this link,North West,Liverpool,A5054,PA,334850,392600,53.42615054,-2.981920861,A567,A59,0.1,0.06,48,70,4611,69,918,382,38,71,19,9,1,520,6188
2000,28565,Estimated,Estimated using previous year's AADF on this link,North West,St. Helens,A570,PA,350587,395536,53.45425107,-2.745579198,A571/A58,Cowley Hill Lane,0.5,0.31,30,82,14029,62,1442,241,53,56,43,43,34,470,16085
2000,28566,Estimated,Estimated using previous year's AADF on this link,North West,St. Helens,A570,PA,351380,395460,53.45364195,-2.73362669,Cotham St roundabout,Hall St,0.3,0.19,46,54,6865,1218,847,89,8,2,31,25,18,173,9157
2000,28567,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Leeds,A62,PA,423909,427890,53.74684181,-1.638938243,LA Boundary,M62,0.1,0.06,29,132,20557,127,5339,1258,187,194,402,484,523,3048,29203
2000,28568,Estimated,Estimated from nearby links,Yorkshire and The Humber,Kirklees,M621,TM,423506,427846,53.74646458,-1.645052279,A62 SPUR,M62,0.7,0.43,0,30,13743,48,1995,1031,93,74,307,1107,518,3130,18946
2000,28671,Estimated,Estimated using previous year's AADF on this link,West Midlands,Dudley,A459,PA,395002,290610,52.5133555,-2.075076653,A4168 Castle Street,A4037,0.46,0.29,48,249,27614,508,4820,872,149,128,132,225,324,1830,35021
2000,28672,Counted,Manual count,London,Newham,A406,TA,543450,185670,51.55169005,0.067611416,LA Boundary,A124,1.9,1.18,19,862,69351,254,12770,2776,371,622,513,1358,1080,6720,89957
2000,28673,Counted,Manual count,London,Redbridge,A1400,TA,541885,190000,51.59099315,0.046801753,M11,A12/A123,2.9,1.8,123,432,36906,397,4435,651,54,65,42,29,26,867,43037
2000,28674,Estimated,Estimated using previous year's AADF on this link,London,Wandsworth,A3,TA,525770,174900,51.45911508,-0.191080917,A217,A217,0.1,0.06,558,2712,30454,1235,5852,1464,88,82,51,53,40,1778,42031
2000,28675,Estimated,Estimated using previous year's AADF on this link,West Midlands,Staffordshire,A453,PA,420975,303903,52.63248023,-1.69152364,A453 Riverdrive,A453 Saxondrive,0.4,0.25,14,72,11262,248,743,194,19,12,17,15,12,269,12594
2000,28676,Counted,Manual count,West Midlands,Warwickshire,A46,TA,424993,261557,52.2516275,-1.63531256,A439,M40,3.5,2.17,6,122,23524,226,2991,767,150,92,193,372,387,1961,28824
2000,28677,Counted,Manual count,East Midlands,Derbyshire,A6,TA,405000,381675,53.3319659,-1.926383078,A624,A5004,5.2,3.23,24,64,8005,63,1156,393,150,309,121,371,127,1471,10759
2000,28679,Counted,Manual count,South East,Kent,A229,PA,574680,163200,51.3410485,0.506541904,A229 link road to M2,Walderslade Woods,0.7,0.43,23,655,48053,453,6436,922,100,187,149,231,120,1709,57306
2000,28680,Estimated,Estimated using previous year's AADF on this link,North West,Lancashire,A601,PM,351000,470180,54.12513073,-2.75125594,B6254,M6,0.6,0.37,0,18,3962,51,787,193,99,295,69,106,44,806,5624
2000,28681,Counted,Manual count,South West,Gloucestershire,A419,PA,384970,204914,51.74272518,-2.219083821,A46 Bath Rd,Butterrow Hill,1.3,0.81,48,88,17409,320,2588,430,50,22,35,68,55,660,21065
2000,28683,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Calderdale,A641,PA,414796,423000,53.70322679,-1.777352486,A643/A644,A643,0.1,0.06,31,157,14730,416,2238,653,96,133,80,240,171,1373,18914
2000,28684,Estimated,Estimated using previous year's AADF on this link,North West,Trafford,A5014,PA,381903,396240,53.46259199,-2.274042269,A5067/Talbot Place,A5067,0.1,0.06,314,712,36302,895,5696,883,102,66,78,94,80,1303,44908
2000,28685,Estimated,Estimated using previous year's AADF on this link,North East,Northumberland,A1,TA,413000,630866,55.5712916,-1.795400339,B1341,B6348,0.9,0.56,0,51,4834,46,1019,214,76,117,107,345,425,1284,7234
2000,28686,Estimated,Estimated using previous year's AADF on this link,South East,Kent,A26,PA,558020,138690,51.12570129,0.2567578,LA Boundary,A267,1.7,1.06,62,203,21832,546,2202,242,49,19,60,99,47,516,25299
2000,28687,Estimated,Estimated using previous year's AADF on this link,South East,Kent,A2,PA,601000,160690,51.30981911,0.882530829,B2040,B2041,1,0.62,31,122,10985,221,1657,249,46,113,94,154,172,828,13813
2000,28688,Estimated,Estimated using previous year's AADF on this link,South West,Dorset,A353,PA,367670,79465,50.61399499,-2.458308074,A354 Westham Roundabout,Jubilee Clock Roundabout,0.6,0.37,400,481,17537,599,2064,362,14,22,3,2,0,403,21084
2000,28689,Counted,Manual count,East Midlands,Northamptonshire,A43,TA,459436,237999,52.03721905,-1.134934516,A422,A413,14.2,8.82,6,158,16678,81,2227,1024,91,89,340,628,868,3040,22184
2000,28690,Counted,Manual count,London,Havering,A125,PA,551000,188559,51.57567904,0.177663958,A1251,A118,0.6,0.37,57,394,21619,280,2409,544,54,50,15,15,9,687,25389
2000,28691,Counted,Manual count,North West,East Cheshire,A500,TA,375000,352520,53.06932799,-2.374559939,A5020,M6,3.4,2.11,2,122,18511,77,3009,983,224,225,280,625,442,2779,24498
2000,28692,Estimated,Estimated using previous year's AADF on this link,North West,Trafford,A5063,PA,381400,396100,53.46131599,-2.28160996,A5014,A56,0.4,0.25,125,167,10635,65,1278,208,17,19,11,5,4,264,12409
2000,28694,Estimated,Estimated using previous year's AADF on this link,North West,Tameside,A57,PA,395066,395000,53.45173694,-2.075763279,A627,M67/A627,0.2,0.12,92,237,14375,57,1680,368,27,22,29,23,25,494,16843
2000,28695,Estimated,Estimated using previous year's AADF on this link,North West,Manchester,A6,PA,386575,395867,53.45938013,-2.203657676,A6010,A5184,0.1,0.06,674,306,25840,635,3219,452,51,37,34,22,24,620,30620
2000,28696,Estimated,Estimated using previous year's AADF on this link,North West,Wigan,A573,PA,358550,405780,53.54701111,-2.627030371,A577,A49,0.5,0.31,79,137,9296,376,1040,223,24,19,8,9,15,298,11147
2000,28698,Estimated,Estimated using previous year's AADF on this link,North West,Wigan,A49,PA,357500,405190,53.54162417,-2.642795411,A49 Wallgate,A49 Wallgate/Miry Lane,0.6,0.37,123,312,14354,984,2284,386,49,23,59,43,21,581,18515
2000,28699,Counted,Manual count,South West,Gloucestershire,A4013,PA,393000,223606,51.91094343,-2.103168025,A40,A4019,2.5,1.55,390,135,19826,117,1902,793,112,245,38,72,34,1294,23274
2000,28700,Estimated,Estimated using previous year's AADF on this link,South West,Gloucestershire,A46,PA,394860,221660,51.89346791,-2.076099061,A40,Orel Road Triangle,0.4,0.25,243,182,7730,166,923,159,3,3,5,3,0,173,9174
2000,28703,Estimated,Estimated using previous year's AADF on this link,West Midlands,Shropshire,A5191,PA,349400,312331,52.70627025,-2.75033017,A5191 Dogpole,Abbey Foregate roundabout,0.5,0.31,298,170,14396,812,1718,214,16,0,7,1,3,241,17337
2000,28704,Estimated,Estimated using previous year's AADF on this link,South West,Bournemouth,A3049,PA,406850,93965,50.745253,-1.90427815,A3040 Alder Road (roundabout),A347 Boundary Road (roundabout),1.4,0.87,247,446,23005,301,2555,346,47,21,13,5,7,439,26746
"2000,28708,Estimated,Estimated using previous year's AADF on this link,West Midlands,""Herefordshire, County of"",A49,TA,350510,258276,52.22045907,-2.725863828,A417,A44,5.5,3.42,18,77,6403,50,1145,290,97,32,164,299,181,1063,8738"
2000,28709,Estimated,Estimated using previous year's AADF on this link,Yorkshire and The Humber,Bradford,A658,PA,416785,433306,53.79579679,-1.746668031,A6037/A6181,A650,0.5,0.31,30,59,10119,430,714,151,13,1,5,2,3,175,11497
