Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
2017010009741,1,9,0,7,0,3,5,10,0,0,1,1,1,1,55,8,1968,2,4,10,1,10
2017010009761,1,19,0,1,9,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009764,1,4,0,18,0,0,5,0,0,0,4,1,6,1,51,8,125,1,6,8,1,8
2017010009764,2,9,0,18,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009765,1,9,0,9,0,0,0,0,0,0,3,1,6,1,27,6,1796,1,14,5,1,5
2017010009765,2,3,0,18,0,0,0,0,0,0,1,1,6,1,18,4,124,1,17,3,1,3
2017010009766,1,9,0,5,0,8,0,0,0,0,3,1,6,1,38,7,2143,2,7,2,1,2
2017010009767,1,9,0,18,0,8,0,0,0,0,1,1,2,1,38,7,1598,1,16,6,1,6
2017010009770,1,9,0,18,0,8,0,0,0,0,1,1,6,1,81,11,1364,1,12,8,1,8
2017010009770,2,9,0,18,0,8,0,0,0,0,4,1,6,2,66,10,1997,1,17,6,1,6
2017010009773,1,4,0,5,0,2,1,0,0,0,0,1,6,1,25,5,125,1,1,5,1,5
2017010009774,1,9,0,6,0,1,0,0,0,0,4,2,6,2,69,10,1240,1,8,7,1,7
2017010009775,1,5,0,18,0,0,0,0,0,0,1,1,6,1,33,6,598,1,14,2,1,2
2017010009775,2,1,0,18,0,0,0,0,0,0,2,1,6,2,59,9,-1,-1,-1,4,1,4
2017010009777,1,9,0,18,0,2,0,0,0,0,1,1,6,1,83,11,1339,1,9,3,1,3
2017010009778,1,9,0,1,0,1,0,0,0,0,4,1,6,1,52,8,1968,2,4,10,1,10
2017010009779,1,9,0,9,0,6,0,0,0,0,1,1,6,2,42,7,1560,2,1,10,1,10
2017010009779,2,9,0,18,0,1,0,0,0,0,4,1,6,1,26,6,1992,2,12,9,1,9
2017010009779,3,9,0,18,0,1,0,1,0,0,3,1,6,1,52,8,1968,2,3,1,1,1
2017010009781,1,19,0,17,0,2,0,0,0,0,1,1,1,1,31,6,2143,2,3,2,1,2
2017010009782,1,19,0,5,0,0,0,0,7,0,2,1,1,1,69,10,1461,2,14,7,1,7
2017010009782,2,9,0,18,0,0,0,4,0,0,1,1,6,1,29,6,2982,2,5,2,1,2
2017010009784,1,9,0,5,0,1,0,0,0,0,1,1,2,1,19,4,1995,1,9,10,1,10
2017010009784,2,9,0,9,0,1,0,0,0,0,3,1,6,1,47,8,1896,2,14,5,1,5
2017010009785,1,9,0,11,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009785,2,1,0,17,0,0,0,0,0,0,2,1,6,1,24,5,-1,-1,-1,2,1,2
2017010009786,1,9,0,9,9,8,0,0,1,1,1,1,1,1,18,4,1910,2,11,3,1,3
2017010009786,2,9,0,18,0,1,0,0,0,0,1,1,2,1,38,7,1596,1,2,9,1,9
2017010009787,1,9,0,18,0,2,0,0,0,0,1,1,6,1,46,8,1598,1,9,6,1,6
2017010009787,2,9,0,7,0,2,0,0,0,0,1,1,6,2,32,6,1332,1,21,3,1,3
2017010009789,1,19,0,5,0,4,0,0,0,0,1,1,2,1,39,7,1870,2,11,4,1,4
2017010009789,2,3,0,13,0,3,0,0,0,0,2,1,2,1,45,7,-1,-1,-1,3,1,3
2017010009792,1,9,0,4,0,0,1,0,0,0,1,1,6,1,20,4,1341,1,13,8,1,8
2017010009792,2,9,0,3,0,0,0,0,0,0,2,1,6,2,49,8,-1,-1,-1,9,1,9
2017010009792,3,9,0,3,0,0,0,0,0,0,2,1,6,1,42,7,1997,2,10,8,2,8
2017010009793,1,9,0,14,0,1,0,11,0,0,4,1,6,1,78,11,1598,1,17,5,1,5
2017010009795,1,9,0,18,0,0,0,0,0,0,4,1,6,1,31,6,1364,2,10,3,1,3
2017010009796,1,9,0,18,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009799,1,19,0,7,0,5,0,0,0,0,2,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009799,2,1,0,18,0,1,5,0,0,0,1,1,6,1,17,4,-1,-1,-1,3,1,3
2017010009801,1,9,0,7,0,1,0,10,0,0,1,1,6,1,22,5,-1,-1,-1,4,1,4
2017010009802,1,9,0,9,0,6,1,0,7,2,1,2,6,1,23,5,1910,2,9,4,1,4
2017010009804,1,8,0,4,0,1,0,0,0,0,3,1,6,1,39,7,1497,8,9,3,1,3
2017010009805,1,3,0,18,0,0,1,0,0,0,0,1,1,1,39,7,108,1,3,7,1,7
2017010009813,1,11,0,4,2,0,0,4,0,0,1,1,1,1,36,7,4500,2,2,2,1,2
2017010009813,2,11,0,3,0,0,0,0,0,0,2,1,1,1,56,9,4500,2,2,5,1,5
2017010009816,1,9,0,18,0,0,0,0,0,0,1,1,1,1,65,9,1794,1,12,2,1,2
2017010009816,2,9,0,18,0,0,0,0,0,0,2,1,1,1,47,8,2967,1,14,1,1,1
2017010009816,3,9,0,18,0,0,0,0,0,0,2,1,6,1,51,8,2170,2,12,-1,-1,-1
2017010009822,1,11,0,9,0,5,0,0,0,0,2,1,1,1,42,7,5900,2,11,4,1,4
2017010009828,1,8,0,18,0,1,0,0,0,0,1,1,6,1,51,8,1686,2,6,6,1,6
2017010009828,2,8,0,9,0,8,0,0,0,0,4,1,6,1,31,6,1956,2,7,5,1,5
2017010009830,1,9,0,9,0,2,1,10,7,10,1,1,1,2,20,4,1896,2,12,1,1,1
2017010009832,1,9,0,4,0,1,0,0,0,0,0,1,3,1,43,7,-1,-1,-1,3,1,3
2017010009832,2,9,0,18,0,1,1,0,0,0,1,1,2,1,45,7,1461,2,16,3,1,3
2017010009838,1,10,0,18,0,1,0,0,0,0,0,1,3,2,70,10,-1,-1,-1,6,1,6
2017010009839,1,9,0,18,0,2,0,0,0,0,1,1,2,2,59,9,-1,-1,-1,2,1,2
2017010009840,1,3,0,10,0,1,-1,-1,-1,-1,2,1,6,1,40,7,124,1,10,1,1,1
2017010009840,2,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,-1,-1,1560,2,1,4,1,4
2017010009843,1,1,0,18,0,1,0,0,0,0,3,1,6,2,47,8,-1,-1,-1,1,1,1
2017010009843,2,19,0,8,0,1,0,0,0,0,1,1,2,1,39,7,2402,2,8,3,1,3
2017010009856,1,5,0,13,0,1,1,0,0,0,4,1,2,1,33,6,749,1,10,3,1,3
2017010009856,2,9,0,9,0,1,0,0,0,0,3,1,2,2,43,7,1998,1,17,6,1,6
2017010009873,1,9,0,18,0,0,0,0,0,0,1,1,6,2,26,6,1596,1,14,6,1,6
2017010009873,2,11,0,4,0,0,0,0,0,0,2,1,1,1,44,7,9000,2,11,4,1,4
2017010009881,1,9,0,18,0,1,0,0,0,0,3,1,1,1,26,6,1598,2,1,3,1,3
2017010009881,2,9,0,9,0,6,0,0,0,0,1,1,6,2,24,5,1493,2,12,3,1,3
2017010009901,1,9,0,4,0,0,0,0,0,0,2,1,6,1,50,8,1968,2,5,4,1,4
2017010009901,2,9,0,4,0,0,1,0,0,0,1,1,3,2,38,7,998,1,15,5,1,5
2017010009902,1,21,0,1,0,2,0,0,0,0,3,1,1,1,58,9,-1,-1,-1,3,1,3
2017010009903,1,8,0,9,0,1,0,0,0,0,1,1,1,1,47,8,2143,2,5,10,1,10
2017010009903,2,1,0,9,0,1,0,0,0,0,2,1,6,2,29,6,-1,-1,-1,3,1,3
2017010009904,1,11,0,5,0,1,0,0,0,0,0,1,1,1,70,10,4250,2,6,7,3,7
2017010009906,1,21,0,18,0,2,0,0,0,0,1,1,1,1,59,9,5132,2,3,6,1,6
2017010009906,2,9,0,18,0,1,0,11,0,0,1,1,1,1,35,6,1968,2,2,9,1,9
2017010009909,1,9,0,18,0,8,0,0,0,0,1,1,6,1,54,8,1596,1,11,2,1,2
2017010009911,1,3,0,18,0,0,1,0,0,0,3,1,6,1,18,4,125,1,6,4,1,4
2017010009915,1,19,0,18,0,0,0,0,0,0,1,1,1,1,31,6,1896,2,8,5,1,5
2017010009915,2,9,0,3,0,0,0,0,0,0,2,1,6,1,65,9,1300,1,-1,9,1,9
2017010009917,1,9,0,3,0,2,0,0,0,0,2,1,2,1,57,9,1339,1,2,6,1,6
2017010009917,2,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009922,1,2,0,18,0,1,0,0,0,0,4,1,6,1,24,5,125,1,9,4,1,4
2017010009922,2,8,0,6,0,1,0,0,0,0,4,2,1,1,54,8,1598,1,5,4,1,4
2017010009924,1,1,0,18,0,1,0,0,0,0,1,1,6,1,21,5,-1,-1,-1,2,1,2
2017010009924,2,9,0,9,0,8,0,0,0,0,4,1,6,1,45,7,2993,2,3,-1,-1,-1
2017010009925,1,9,0,18,0,2,0,0,0,0,1,1,6,2,45,7,1386,1,10,4,1,4
2017010009925,2,20,0,9,0,6,0,0,0,0,3,1,1,2,21,5,-1,-1,-1,7,1,7
2017010009927,1,9,0,5,0,6,0,11,0,0,1,1,6,2,77,11,1796,1,23,3,1,3
2017010009934,1,9,0,7,0,8,0,0,0,0,1,2,1,2,64,9,1199,1,15,3,1,3
2017010009936,1,11,0,4,2,0,0,0,0,0,2,1,1,1,50,8,4500,2,5,1,1,1
2017010009936,2,11,0,4,2,0,1,0,0,0,1,1,1,1,39,7,6700,2,8,8,1,8
2017010009938,1,9,0,9,0,8,0,11,0,0,1,1,6,1,31,6,998,1,2,-1,-1,-1
2017010009938,2,9,0,18,0,6,0,10,0,0,1,1,6,1,74,10,1596,1,9,7,1,7
2017010009941,1,9,0,7,9,5,0,0,1,0,1,1,6,1,49,8,1598,1,18,8,1,8
2017010009944,1,9,0,10,0,1,0,0,0,0,3,1,6,1,46,8,1798,1,1,4,1,4
2017010009944,2,3,0,3,0,1,0,0,0,0,4,1,6,1,25,5,125,1,1,9,1,9
2017010009950,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009963,1,9,0,18,0,1,0,0,0,0,1,1,6,1,52,8,1242,1,11,2,1,2
2017010009963,2,9,0,18,0,1,0,0,0,0,4,1,6,1,29,6,1896,2,10,3,1,3
2017010009967,1,9,0,10,0,1,0,0,0,0,2,1,6,1,50,8,1240,1,14,2,1,2
2017010009967,2,11,0,18,0,1,0,0,0,0,1,1,6,1,45,7,3900,2,12,4,1,4
2017010009968,1,1,0,18,0,0,0,0,0,0,0,1,6,1,44,7,-1,-1,-1,5,1,5
2017010009976,1,9,0,7,0,5,0,0,0,0,1,1,6,1,37,7,1120,2,5,2,1,2
2017010009978,1,9,0,16,0,3,0,0,0,0,1,1,1,1,44,7,1598,1,14,-1,-1,-1
2017010009989,1,9,0,4,0,2,0,0,0,0,2,1,6,2,27,6,1598,1,12,3,1,3
2017010009989,2,9,0,4,0,2,0,0,0,0,1,1,6,1,22,5,1400,1,11,8,1,8
2017010009990,1,11,0,18,0,0,0,10,1,2,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010009992,1,9,0,18,0,1,0,0,0,0,2,1,6,2,33,6,1956,2,5,9,1,9
2017010009992,2,9,0,18,0,1,0,0,0,0,1,1,6,1,20,4,1364,1,7,4,1,4
2017010009995,1,9,0,4,0,0,0,0,0,0,2,1,6,1,56,9,2982,2,2,7,1,7
2017010009995,2,9,0,18,0,0,0,0,0,0,1,1,6,1,28,6,3199,1,15,4,1,4
2017010009997,1,9,0,9,0,6,0,0,0,0,3,1,6,2,73,10,1596,1,8,7,1,7
2017010009997,2,4,0,18,0,8,0,0,0,0,1,1,1,2,22,5,398,1,9,10,1,10
2017010010001,1,3,0,18,0,1,1,0,0,0,1,1,2,1,53,8,125,1,7,3,1,3
2017010010001,2,19,0,9,0,5,0,0,0,0,1,1,2,1,28,6,1560,2,3,1,1,1
2017010010003,1,9,0,18,0,0,0,0,0,0,2,1,6,2,26,6,1390,1,13,6,1,6
2017010010003,2,21,4,18,0,0,0,0,0,0,1,1,1,1,49,8,12419,2,4,1,1,1
2017010010004,1,21,0,11,0,8,0,0,0,0,4,1,1,1,31,6,9186,2,4,-1,-1,-1
2017010010004,2,9,0,18,0,8,2,0,1,4,3,2,6,2,23,5,998,1,14,10,1,10
2017010010006,1,9,0,3,0,2,0,0,0,0,2,1,6,1,44,7,1998,1,14,7,1,7
2017010010006,2,19,0,3,0,1,0,0,0,0,2,1,2,1,29,6,1598,2,2,9,1,9
2017010010006,3,9,0,18,0,1,0,0,0,0,1,1,2,1,20,4,1995,2,5,9,2,9
2017010010007,1,5,0,5,0,8,0,0,0,0,1,1,2,1,46,8,600,1,3,3,1,3
2017010010007,2,9,0,11,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010010008,1,4,0,15,0,6,0,0,1,0,0,1,6,1,33,6,124,1,1,2,1,2
2017010010009,1,9,0,4,0,0,0,0,0,0,1,1,2,2,33,6,1686,2,5,3,1,3
2017010010009,2,9,0,4,0,0,0,0,0,0,2,1,2,1,34,6,1596,1,8,2,1,2
2017010010011,1,4,0,14,0,1,0,0,0,0,1,1,1,1,26,6,498,1,10,9,1,9
2017010010011,2,9,0,9,0,6,0,0,0,0,3,1,6,1,44,7,1999,1,12,7,1,7
2017010010012,1,9,0,3,0,1,0,0,0,0,2,1,3,2,30,6,-1,-1,-1,-1,-1,-1
2017010010012,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,1299,1,12,-1,-1,-1
2017010010013,1,11,0,5,0,2,0,0,0,0,0,1,6,1,25,5,4500,2,2,3,1,3
2017010010014,1,9,0,18,0,0,0,0,0,0,1,1,2,1,46,8,1796,1,10,2,1,2
2017010010014,2,19,0,5,0,0,0,0,0,0,1,1,1,1,25,5,1248,2,1,6,1,6
2017010010015,1,9,0,9,0,1,0,0,0,0,3,1,6,1,35,6,1086,1,9,5,1,5
2017010010015,2,2,0,18,0,1,0,0,0,0,3,1,6,1,36,7,-1,-1,-1,6,1,6
2017010010016,1,9,0,10,0,1,0,0,0,0,3,1,2,1,48,8,3628,2,7,6,1,6
2017010010016,2,3,0,18,0,8,0,0,0,0,1,1,6,1,35,6,125,1,1,3,1,3
2017010010017,1,1,0,18,0,2,0,0,1,2,1,1,2,1,20,4,-1,-1,-1,5,1,5
2017010010018,1,3,0,18,0,8,0,0,0,0,2,1,6,1,21,5,124,1,9,6,1,6
2017010010018,2,19,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2017010010019,1,9,0,9,0,5,0,0,1,0,3,2,6,1,74,10,1399,1,1,3,1,3
2017010010019,2,5,0,18,0,1,0,0,0,0,1,1,1,1,27,6,-1,-1,-1,8,1,8
2017010010020,1,9,0,18,0,2,0,0,1,0,4,1,6,2,29,6,1686,2,14,2,1,2
2017010010021,1,9,0,18,0,0,0,0,0,0,1,1,6,2,22,5,1995,2,2,-1,1,-1
2017010010022,1,9,0,5,0,0,0,0,0,0,1,1,6,2,95,11,1390,1,14,8,1,8
2017010010023,1,4,0,13,0,8,0,0,1,0,1,1,2,1,27,6,124,1,2,7,1,7
2017010010023,2,9,0,9,0,8,0,0,0,0,4,1,2,1,63,9,1339,1,5,5,1,5
2017010010024,1,9,0,18,0,2,0,0,0,0,3,1,6,1,26,6,2993,12,2,3,1,3
2017010010024,2,9,0,5,0,6,0,0,0,0,1,1,6,1,29,6,1242,1,9,3,1,3
2017010010027,1,3,0,18,0,1,0,0,0,0,1,1,2,1,48,8,125,1,1,3,1,3
2017010010028,1,19,0,9,0,6,0,0,0,0,1,1,6,1,25,5,1995,2,10,10,1,10
2017010010028,2,3,0,18,0,1,0,0,0,0,4,1,6,1,38,7,124,1,3,7,1,7
2017010010029,1,9,0,18,0,0,1,0,0,0,1,1,1,1,51,8,1968,2,2,4,1,4
2017010010029,2,9,0,18,0,0,0,0,0,0,3,1,2,2,48,8,3311,8,8,9,1,9
2017010010029,3,9,0,18,0,0,0,0,0,0,3,1,2,1,26,6,1753,2,12,7,1,7
2017010010029,4,9,0,18,0,0,0,0,0,0,1,1,2,1,36,7,-1,-1,-1,4,1,4
2017010010031,1,9,0,9,0,1,0,0,0,0,1,1,6,1,70,10,1400,1,17,6,1,6
2017010010031,2,4,0,18,0,1,0,0,0,0,4,1,2,1,55,8,124,1,6,5,1,5
2017010010032,1,9,0,4,0,1,0,0,0,0,2,1,6,2,42,7,1896,2,14,2,1,2
2017010010032,2,9,0,4,0,1,0,0,0,0,1,1,6,1,32,6,1390,1,6,1,1,1
2017010010033,1,9,0,6,0,2,0,0,1,2,1,1,6,2,26,6,1240,1,9,2,1,2
2017010010034,1,9,0,18,0,0,0,0,0,0,1,1,6,1,54,8,1968,2,10,9,1,9
2017010010034,2,9,0,18,0,0,0,0,0,0,2,1,6,1,30,6,-1,-1,-1,6,1,6
2017010010035,1,9,0,18,0,1,0,4,0,0,3,1,6,1,40,7,1997,2,5,7,1,7
2017010010035,2,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,1598,1,6,-1,-1,-1
2017010010036,1,9,0,18,0,2,1,0,0,0,1,1,6,1,22,5,1390,1,17,2,1,2
2017010010037,1,9,0,13,0,8,0,0,0,0,4,1,1,2,31,6,1910,2,10,3,1,3
2017010010037,2,19,0,8,0,6,0,0,0,0,2,1,6,1,53,8,2148,2,12,3,1,3
2017010010037,3,9,0,18,0,1,0,0,0,0,1,1,6,2,56,9,1956,2,7,4,1,4
2017010010038,1,9,0,18,0,2,0,10,0,0,1,1,6,1,22,5,1461,2,1,2,1,2
2017010010038,2,9,0,11,0,6,0,0,0,0,1,1,6,1,49,8,1598,2,7,3,1,3
2017010010038,3,9,0,2,0,1,0,0,0,0,1,1,6,3,-1,-1,1797,8,7,-1,-1,-1
2017010010038,4,9,0,18,0,2,0,0,0,0,0,1,6,1,21,5,1598,1,11,3,1,3
2017010010043,1,9,0,18,0,6,0,7,0,0,1,1,6,1,77,11,1796,1,13,7,1,7
2017010010044,1,9,0,18,0,2,0,0,0,0,1,1,6,1,20,4,1900,2,11,5,1,5
2017010010045,1,8,0,18,0,1,0,0,0,0,1,1,6,1,47,8,-1,-1,-1,-1,-1,-1
2017010010048,1,9,0,17,0,1,0,0,0,0,2,1,6,1,56,9,1242,1,7,5,1,5
2017010010048,2,9,0,17,0,1,0,0,0,0,1,1,6,3,-1,-1,999,1,1,-1,-1,-1
2017010010055,1,9,5,18,0,1,2,0,7,2,1,1,6,1,22,5,1360,1,6,3,1,3
2017010010057,1,20,0,1,0,1,0,0,0,0,2,1,1,1,44,7,3920,2,4,3,1,3
2017010010057,2,3,0,4,0,1,0,0,0,0,2,1,1,1,46,8,108,1,5,6,1,6
2017010010073,1,3,0,14,0,1,0,0,0,0,4,1,2,1,36,7,-1,-1,-1,4,1,4
2017010010073,2,9,0,9,0,2,0,0,0,0,1,1,6,1,50,8,1997,1,8,2,1,2
2017010010087,1,9,-1,-1,0,0,-1,-1,0,0,2,-1,6,1,29,6,2143,2,7,3,1,3
2017010010087,2,9,-1,18,0,0,-1,0,0,0,1,-1,6,1,27,6,1390,1,13,1,1,1
2017010010089,1,9,0,4,0,1,0,0,0,0,1,1,2,2,46,8,998,1,10,2,1,2
2017010010089,2,9,0,4,0,1,0,0,0,0,1,1,2,2,27,6,1995,2,12,2,1,2
2017010010093,1,19,0,18,0,0,1,4,0,0,1,1,2,1,37,7,1753,2,12,3,1,3
2017010010093,2,9,0,6,0,0,1,4,0,0,3,1,2,2,41,7,998,1,17,2,1,2
2017010010093,3,9,0,2,0,0,0,10,1,0,2,1,6,3,-1,-1,1598,2,4,-1,-1,-1
2017010010093,4,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1796,1,12,-1,-1,-1
2017010010093,5,9,0,2,0,0,0,0,1,0,1,1,6,3,-1,-1,1598,2,1,-1,-1,-1
2017010010098,1,11,0,5,0,4,0,0,0,0,1,1,1,1,55,8,4500,2,5,6,1,6
2017010010110,1,3,0,18,0,2,0,0,0,0,1,1,6,1,27,6,125,1,1,3,1,3
2017010010110,2,9,0,6,0,1,0,0,0,0,1,1,6,3,-1,-1,2987,2,10,-1,-1,-1
2017010010115,1,8,0,7,0,0,0,0,0,0,1,1,1,1,36,7,3498,8,3,2,1,2
2017010010115,2,8,0,18,0,0,0,0,0,0,1,1,1,1,36,7,1997,2,3,3,1,3
2017010010121,1,8,0,18,0,2,0,0,0,0,2,1,1,1,62,9,1997,2,1,2,1,2
2017010010121,2,9,0,18,0,2,0,0,0,0,1,1,2,1,23,5,1390,1,13,7,1,7
2017010010126,1,11,0,18,0,0,0,0,0,0,1,1,1,1,55,8,6692,2,4,2,1,2
2017010010134,1,9,0,18,0,0,1,4,1,1,3,1,6,2,27,6,1248,1,7,4,1,4
2017010010138,1,9,0,9,0,6,0,0,0,0,1,1,6,2,55,8,2993,2,5,7,3,7
2017010010138,2,1,0,18,0,1,0,0,0,0,1,1,1,1,52,8,-1,-1,-1,9,1,9
2017010010145,1,11,0,18,0,1,0,0,0,0,0,1,1,1,41,7,6692,2,8,10,2,10
2017010010150,1,9,0,18,0,1,0,0,0,0,1,1,6,1,70,10,1560,2,9,7,1,7
2017010010159,1,3,0,18,0,1,1,0,0,0,1,1,2,1,36,7,108,1,8,5,1,5
2017010010159,2,9,0,9,0,6,0,0,0,0,3,1,6,1,83,11,1896,2,15,4,1,4
2017010010166,1,9,0,18,0,5,0,0,0,0,3,1,6,1,41,7,1998,2,5,5,1,5
2017010010166,2,9,0,18,0,6,0,0,0,0,3,1,6,1,28,6,1910,2,11,4,1,4
2017010010168,1,9,0,18,0,0,0,0,0,0,4,1,6,2,75,10,1498,1,1,10,1,10
2017010010175,1,8,0,9,0,5,0,0,0,0,1,1,1,1,45,7,1798,8,2,4,1,4
2017010010182,1,9,0,18,0,1,0,0,0,0,1,1,6,1,41,7,1398,1,2,2,1,2
2017010010183,1,4,0,18,5,2,2,0,3,0,0,1,6,1,61,9,471,1,3,6,1,6
2017010010184,1,9,0,18,0,8,0,0,0,0,3,1,6,2,64,9,1388,1,14,2,1,2
2017010010185,1,8,0,18,0,8,0,0,0,0,1,1,1,1,56,9,1598,2,5,4,1,4
2017010010185,2,9,0,9,0,1,0,0,0,0,2,1,6,2,42,7,1388,1,9,1,1,1
2017010010186,1,1,0,4,2,0,1,4,0,0,1,1,2,2,34,6,-1,-1,-1,3,1,3
2017010010187,1,9,0,9,0,1,0,0,0,0,3,1,6,1,28,6,1995,1,7,3,1,3
2017010010188,1,9,0,18,0,1,1,0,0,0,1,1,6,2,35,6,1198,1,11,5,1,5
2017010010190,1,9,0,18,0,2,0,0,0,0,1,2,6,2,47,8,1800,1,12,3,1,3
2017010010193,1,9,0,7,0,8,0,0,0,0,1,1,6,3,-1,-1,1499,8,2,-1,-1,-1
2017010010193,2,1,0,9,0,8,0,0,0,0,1,1,1,1,22,5,-1,-1,-1,1,1,1
2017010010196,1,4,0,14,0,0,2,0,1,10,0,1,1,1,22,5,125,1,7,5,1,5
2017010010197,1,8,0,5,0,1,0,0,0,0,1,1,1,1,41,7,1797,8,6,6,1,6
2017010010198,1,9,0,9,0,6,0,0,0,0,1,1,6,1,32,6,1797,8,8,5,1,5
2017010010198,2,3,0,18,0,1,0,0,0,0,1,1,6,1,28,6,125,1,6,7,1,7
2017010010200,1,11,0,4,0,0,0,0,0,0,0,1,1,1,56,9,6700,2,6,10,1,10
2017010010201,1,3,0,18,0,1,0,0,7,0,1,1,6,1,22,5,124,1,2,2,1,2
2017010010201,2,9,0,9,0,5,0,0,0,0,3,1,6,2,53,8,1968,2,5,9,1,9
2017010010202,1,21,0,18,0,1,0,0,0,0,1,1,1,1,59,9,8970,2,12,3,1,3
2017010010202,2,9,0,18,0,1,1,0,0,0,3,1,6,1,44,7,1240,1,14,4,1,4
2017010010202,3,9,0,5,0,6,0,0,0,0,1,1,6,1,35,6,1968,2,9,6,1,6
2017010010203,1,8,0,4,0,1,0,4,0,0,2,1,1,1,49,8,1997,2,6,3,1,3
2017010010203,2,9,0,4,0,1,0,0,0,0,1,1,6,3,-1,-1,1798,1,8,-1,-1,-1
2017010010203,3,9,0,4,0,1,0,0,0,0,2,1,6,3,-1,-1,1590,1,16,-1,-1,-1
2017010010204,1,9,0,9,0,1,0,11,0,0,1,1,6,1,41,7,1497,8,4,2,1,2
2017010010205,1,4,0,18,0,8,1,0,0,0,0,1,2,1,58,9,249,1,3,9,1,9
2017010010205,2,9,0,4,0,1,0,0,0,0,0,1,6,2,33,6,1397,1,15,7,1,7
2017010010207,1,9,0,17,0,1,5,7,0,0,3,1,6,1,22,5,1900,2,12,3,1,3
2017010010208,1,9,0,3,0,2,0,0,0,0,3,1,6,1,18,4,1248,2,11,6,1,6
2017010010208,2,1,0,15,0,2,0,0,0,0,1,1,6,2,47,8,-1,-1,-1,-1,-1,-1
2017010010210,1,4,0,5,0,3,0,0,0,0,1,1,2,1,41,7,-1,-1,-1,8,1,8
2017010010212,1,9,0,18,0,2,0,0,0,0,1,1,6,1,43,7,1968,2,8,7,1,7
2017010010212,2,8,0,3,0,2,0,0,0,0,2,1,1,1,38,7,1798,8,1,2,1,2
2017010010213,1,9,0,18,0,0,0,0,0,0,1,1,1,1,54,8,1198,1,1,8,1,8
2017010010214,1,9,0,5,0,0,0,0,0,0,2,1,6,1,53,8,1298,1,9,2,1,2
2017010010214,2,3,0,18,0,0,2,0,0,0,1,1,6,1,26,6,124,1,1,4,1,4
2017010010215,1,9,0,18,0,8,0,0,0,0,4,1,6,2,51,8,1398,1,5,-1,-1,-1
2017010010215,2,9,0,17,0,6,0,0,0,0,1,1,6,3,-1,-1,3200,1,17,-1,-1,-1
2017010010216,1,9,0,9,0,1,0,0,0,0,0,2,2,1,51,8,2231,2,4,2,1,2
2017010010216,2,1,0,4,0,1,0,0,0,0,0,1,2,1,24,5,-1,-1,-1,-1,-1,-1
2017010010217,1,9,0,18,0,0,0,0,0,0,3,1,3,2,43,7,1995,2,13,4,1,4
2017010010218,1,9,0,7,0,6,0,0,0,0,2,1,6,1,50,8,2231,2,11,9,1,9
2017010010219,1,9,0,12,0,1,0,4,0,0,1,1,6,2,54,8,1399,1,1,5,1,5
2017010010219,2,9,0,10,0,1,0,0,6,0,2,1,6,1,52,8,1896,2,15,7,1,7
2017010010219,3,19,0,18,0,1,0,0,0,0,3,1,2,1,37,7,2198,2,1,8,1,8
2017010010222,1,11,0,18,0,2,0,0,0,0,1,1,6,1,58,9,5132,2,2,1,1,1
2017010010222,2,9,0,18,0,2,0,0,0,0,2,1,6,2,17,4,1995,1,12,3,1,3
2017010010224,1,9,0,9,0,2,0,0,0,0,1,1,6,3,-1,-1,1598,1,12,-1,-1,-1
2017010010225,1,9,0,18,0,2,0,0,0,0,1,2,6,2,65,9,1398,2,10,6,1,6
2017010010228,1,9,0,18,0,5,0,10,2,10,1,1,6,1,26,6,1984,1,2,4,1,4
2017010010231,1,9,0,18,0,8,0,0,0,0,1,1,6,1,32,6,1984,1,10,2,1,2
2017010010232,1,9,0,18,0,0,5,7,0,0,1,1,1,1,25,5,1799,1,9,3,1,3
